training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.44,0.62,0.91,0.0,0.63,0.0,or(and(or(!$MinningDifficulty_bin0 $TransactionVolume_USD_bin1) or($TransactionFee_bin2 $TransactionVolume_USD_bin0)) $MinningDifficulty_bin5) 
0.45,0.63,0.93,0.0,0.63,0.0,or(and(or(!$MinningDifficulty_bin0 $TransactionPerDay_bin2) or($TransactionFee_bin2 $TransactionVolume_USD_bin0)) and($MinningDifficulty_bin5 !$TransactionPerDay_bin7)) 
0.46,0.63,0.89,0.0,0.63,0.0,or(and(or(!$MinningDifficulty_bin0 $TransactionPerDay_bin2) or($TransactionFee_bin2 $TransactionVolume_USD_bin0)) $MinningDifficulty_bin5) 
0.44,0.62,0.89,0.0,0.63,0.0,and(or(!$MinningDifficulty_bin0 !$TransactionVolume_USD_bin0) or($MinningDifficulty_bin5 $TransactionFee_bin2 $TransactionVolume_USD_bin0)) 
0.44,0.62,0.89,0.0,0.67,-1.0,or(and(or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$GTrends_bin1) and($MinningDifficulty_bin5 !$TransactionPerDay_bin7)) 
0.46,0.63,0.91,0.0,0.63,0.0,or(and(or(!$MinningDifficulty_bin0 $TransactionPerDay_bin2) or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$HashRate_bin6) $MinningDifficulty_bin5) 
0.46,0.63,0.91,0.0,0.63,0.0,or(and(or(and(!$HashRate_bin6 $TransactionFee_bin2) $TransactionVolume_USD_bin0) or(!$MinningDifficulty_bin0 $TransactionPerDay_bin2)) $MinningDifficulty_bin5) 
0.46,0.64,0.93,0.0,0.63,0.0,or(and(or(and(!$GTrends_bin1 !$TransactionFee_bin2) !$MinningDifficulty_bin0) or($TransactionFee_bin2 $TransactionVolume_USD_bin0)) and($MinningDifficulty_bin5 !$TransactionPerDay_bin7)) 
0.45,0.63,0.93,0.0,0.63,0.0,or(and(or(and(!$MinningDifficulty_bin1 $TransactionFee_bin2) $TransactionVolume_USD_bin0) or(!$MinningDifficulty_bin0 $TransactionPerDay_bin2)) and($MinningDifficulty_bin5 !$TransactionPerDay_bin7)) 
0.46,0.62,0.86,0.0,0.67,-1.0,or(and(or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$GTrends_bin1) $MinningDifficulty_bin5) 
