training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.43,0.48,1.0,0.0,0.47,-1.0,$TransactionVolume_USD_bin0 
0.86,0.87,1.0,0.44,0.67,0.88,and(!$TransactionPerDay_bin2 $TransactionFee_bin0) 
0.43,0.48,1.0,0.0,0.47,-1.0,and(!$TransactionPerDay_bin2 $TransactionVolume_USD_bin0) 
0.86,0.87,1.0,0.25,0.53,0.67,and($TransactionFee_bin0 !$TransactionVolume_USD_bin4) 
0.43,0.48,1.0,0.0,0.47,-1.0,and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
0.43,0.48,1.0,0.0,0.47,-1.0,and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin6) 
0.48,0.52,1.0,0.06,0.47,0.5,or($TransactionPerDay_bin5 $TransactionVolume_USD_bin0) 
0.33,0.39,1.0,0.13,0.47,0.5,or($TransactionPerDay_bin5 $TransactionVolume_USD_bin2) 
0.76,0.7,0.89,1.0,0.6,0.57,!$TransactionVolume_USD_bin1 
0.76,0.7,0.89,0.94,0.53,0.54,!$TransactionVolume_USD_bin2 
