training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.38,0.48,1.0,0.8,0.57,0.64,or(!$TransactionFee_bin0 $TransactionVolume_USD_bin2) 
0.57,0.6,0.92,1.0,0.67,0.67,!$TransactionVolume_USD_bin0 
0.57,0.6,0.92,0.6,0.53,0.67,and(!$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin3) 
0.57,0.6,0.92,0.8,0.7,0.76,and(!$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
0.57,0.6,0.92,1.0,0.67,0.67,or(!$TransactionVolume_USD_bin0 $TransactionVolume_USD_bin1) 
0.43,0.48,0.9,0.1,0.4,1.0,$TransactionVolume_USD_bin1 
0.48,0.52,0.91,0.95,0.67,0.68,and(!$TransactionPerDay_bin3 !$TransactionVolume_USD_bin0) 
0.43,0.48,0.9,0.05,0.37,1.0,and(!$TransactionPerDay_bin9 $TransactionVolume_USD_bin1) 
0.43,0.48,0.9,0.1,0.4,1.0,and($TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2) 
0.43,0.48,0.9,0.5,0.53,0.71,or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin3) 
