training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.59,0.73,1.0,0.27,0.47,0.44,or(and(or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin5) !$TransactionPerDay_bin7 !$TransactionFee_bin0) $TransactionFee_bin3) 
0.65,0.73,0.92,0.33,0.47,0.45,or(and(or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin5) !$TransactionPerDay_bin7) $TransactionFee_bin3) 
0.59,0.69,0.91,0.27,0.43,0.4,or(and(or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin5) !$TransactionPerDay_bin7) $TransactionVolume_USD_bin3) 
0.47,0.62,0.89,0.13,0.47,0.4,and(or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin5) !$TransactionPerDay_bin7) 
0.76,0.81,0.93,0.47,0.43,0.44,or(and(or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin5) !$TransactionPerDay_bin7) $TransactionFee_bin3 $TransactionVolume_USD_bin3) 
0.71,0.77,0.92,0.4,0.47,0.46,or(and(or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin5) !$TransactionPerDay_bin7) $TransactionPerDay_bin9 $TransactionFee_bin3) 
0.71,0.77,0.92,0.4,0.4,0.4,or(and(or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin5) !$TransactionPerDay_bin7) $TransactionFee_bin3 $TransactionVolume_USD_bin4) 
0.53,0.65,0.9,0.2,0.47,0.43,and(or($TransactionPerDay_bin9 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin5) !$TransactionPerDay_bin7) 
0.53,0.65,0.9,0.2,0.47,0.43,or(and(or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin5) !$TransactionPerDay_bin7) $TransactionPerDay_bin9) 
0.53,0.65,0.9,0.27,0.4,0.36,or(and(or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin5) !$TransactionPerDay_bin7) $TransactionVolume_USD_bin4) 
