training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.75,0.89,1.0,0.5,0.57,0.62,and(or($MarketCap_bin0 $TransactionFee_bin0) !$HashRate_bin8) 
0.67,0.85,1.0,0.5,0.53,0.57,and(or($MarketCap_bin0 $TransactionFee_bin0) !$MempoolCount_bin0) 
0.67,0.85,1.0,0.5,0.53,0.57,and(or($MarketCap_bin0 $TransactionFee_bin0) !$MempoolSize_bin0) 
0.67,0.85,1.0,0.56,0.63,0.69,and(or($MarketCap_bin0 $TransactionFee_bin0) !$TransactionPerDay_bin0) 
0.75,0.89,1.0,0.5,0.57,0.62,and(or($MarketCap_bin0 $TransactionFee_bin0) or(!$HashRate_bin8 $MempoolSize_bin9)) 
0.67,0.85,1.0,0.5,0.57,0.62,and(or($MarketCap_bin0 $TransactionFee_bin0) !$BlockSize_bin9 !$HashRate_bin8) 
0.67,0.85,1.0,0.56,0.57,0.6,and(or($MarketCap_bin0 $TransactionFee_bin0) or(!$GTrends_bin3 !$MempoolSize_bin0)) 
0.67,0.85,1.0,0.5,0.53,0.57,and(or($MarketCap_bin0 $TransactionFee_bin0) or(!$MempoolCount_bin0 $MempoolCount_bin9)) 
0.75,0.85,0.9,0.56,0.57,0.6,or($MarketCap_bin0 $TransactionFee_bin0) 
0.83,0.89,0.91,0.63,0.57,0.59,or($MarketCap_bin0 $TransactionFee_bin0 $TransactionVolume_USD_bin2) 
