training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.65,0.76,1.0,0.86,0.53,0.5,and(or(!$TransactionVolume_USD_bin5 $TransactionVolume_USD_bin6) !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin4) 
0.53,0.68,1.0,0.21,0.5,0.43,and(or(and($GTrends_bin3 !$TransactionVolume_USD_bin5) $TransactionVolume_USD_bin6) !$TransactionPerDay_bin9) 
0.65,0.76,1.0,0.86,0.53,0.5,and(or(and(!$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) $TransactionVolume_USD_bin6) !$TransactionPerDay_bin9) 
0.47,0.64,1.0,0.86,0.53,0.5,and(or(!$TransactionVolume_USD_bin5 $TransactionVolume_USD_bin6) !$MempoolCount_bin9 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin4) 
0.59,0.72,1.0,0.79,0.6,0.55,and(or(!$TransactionVolume_USD_bin5 $TransactionVolume_USD_bin6) !$TransactionPerDay_bin0 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin4) 
0.65,0.76,1.0,0.86,0.53,0.5,and(or($TransactionPerDay_bin0 !$TransactionVolume_USD_bin4) or(!$TransactionVolume_USD_bin5 $TransactionVolume_USD_bin6) !$TransactionPerDay_bin9) 
0.53,0.68,1.0,0.29,0.47,0.4,and(or(and(or($GTrends_bin3 $TransactionPerDay_bin0) !$TransactionVolume_USD_bin5) $TransactionVolume_USD_bin6) !$TransactionPerDay_bin9) 
0.47,0.64,1.0,0.14,0.5,0.4,and(or(and(or($MempoolSize_bin8 $TransactionPerDay_bin0) !$TransactionVolume_USD_bin5) $TransactionVolume_USD_bin6) !$TransactionPerDay_bin9) 
0.88,0.88,0.94,0.86,0.47,0.46,and(!$TransactionPerDay_bin9 !$TransactionVolume_USD_bin5) 
0.88,0.88,0.94,0.86,0.47,0.46,and(or(!$TransactionVolume_USD_bin5 $TransactionVolume_USD_bin6) !$TransactionPerDay_bin9) 
