training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.78,0.91,1.0,0.29,0.67,0.29,and(or(and($TransactionPerDay_bin7 !$TransactionFee_bin4) $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) or(!$TransactionFee_bin3 $TransactionVolume_USD_bin3)) 
0.67,0.86,1.0,0.57,0.57,0.29,and(or($TransactionFee_bin1 $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) or(!$TransactionFee_bin3 $TransactionVolume_USD_bin3)) 
0.67,0.86,1.0,0.57,0.57,0.29,or(and(or(!$TransactionFee_bin3 $TransactionVolume_USD_bin3) or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6)) $TransactionFee_bin1) 
0.67,0.86,1.0,0.57,0.57,0.29,and(or(and(!$TransactionFee_bin0 $TransactionFee_bin1) $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) or(!$TransactionFee_bin3 $TransactionVolume_USD_bin3)) 
0.67,0.86,1.0,0.57,0.47,0.24,or(and(or(!$TransactionFee_bin3 $TransactionVolume_USD_bin3) or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6)) $TransactionFee_bin1 $TransactionVolume_USD_bin0) 
0.78,0.86,0.88,0.29,0.67,0.29,and(or($TransactionPerDay_bin7 $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) or(!$TransactionFee_bin3 $TransactionVolume_USD_bin3)) 
0.78,0.86,0.88,0.29,0.67,0.29,and(or(and($TransactionPerDay_bin7 !$TransactionFee_bin0) $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) or(!$TransactionFee_bin3 $TransactionVolume_USD_bin3)) 
0.78,0.86,0.88,0.29,0.63,0.25,or(and(or(!$TransactionFee_bin3 $TransactionVolume_USD_bin3) or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6)) and(!$MempoolSize_bin3 $TransactionPerDay_bin7)) 
0.78,0.86,0.88,0.29,0.67,0.29,or(and(or(!$TransactionFee_bin3 $TransactionVolume_USD_bin3) or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6)) and($TransactionPerDay_bin7 !$TransactionFee_bin3)) 
0.67,0.82,0.86,0.29,0.67,0.29,and(or(and($TransactionPerDay_bin7 !$TransactionFee_bin2) $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) or(!$TransactionFee_bin3 $TransactionVolume_USD_bin3)) 
