training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.52,0.62,1.0,0.0,0.3,0.0,$TransactionFee_bin0 
0.43,0.54,1.0,0.0,0.33,-1.0,$TransactionVolume_USD_bin0 
0.43,0.54,1.0,0.0,0.3,0.0,and(!$TransactionPerDay_bin7 $TransactionFee_bin0) 
0.38,0.5,1.0,0.0,0.33,-1.0,and(!$TransactionPerDay_bin7 $TransactionVolume_USD_bin0) 
0.52,0.62,1.0,0.0,0.3,0.0,and($TransactionFee_bin0 !$TransactionVolume_USD_bin4) 
0.43,0.54,1.0,0.0,0.33,-1.0,and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
0.43,0.54,1.0,0.0,0.33,-1.0,and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin6) 
0.67,0.69,0.93,0.25,0.43,0.71,or($TransactionFee_bin0 $TransactionFee_bin3) 
0.62,0.65,0.93,0.2,0.4,0.67,or($TransactionFee_bin0 $TransactionVolume_USD_bin4) 
0.76,0.73,0.89,1.0,0.67,0.67,!$TransactionVolume_USD_bin1 
