training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.44,0.61,0.84,0.42,0.47,0.36,and(or($MinningDifficulty_bin2 !$TransactionFee_bin1) !$BlockSize_bin2 !$BlockSize_bin8 !$MempoolSize_bin0 !$TransactionPerDay_bin3) 
0.49,0.64,0.85,0.42,0.3,0.26,or(and(or($MinningDifficulty_bin2 !$TransactionFee_bin1) !$BlockSize_bin2 !$BlockSize_bin8 !$MempoolSize_bin0 !$TransactionPerDay_bin3) $MempoolCount_bin1) 
0.49,0.64,0.85,0.42,0.3,0.26,or(and(or($MinningDifficulty_bin2 !$TransactionFee_bin1) !$BlockSize_bin2 !$BlockSize_bin8 !$MempoolSize_bin0 !$TransactionPerDay_bin3) $MempoolSize_bin1) 
0.45,0.61,0.83,0.42,0.47,0.36,and(or($MinningDifficulty_bin2 !$TransactionFee_bin1) !$BlockSize_bin2 !$MempoolSize_bin0 !$TransactionPerDay_bin3 !$TransactionPerDay_bin8) 
0.47,0.63,0.85,0.42,0.47,0.36,and(or($MempoolCount_bin1 $MinningDifficulty_bin2 !$TransactionFee_bin1) !$BlockSize_bin2 !$BlockSize_bin8 !$MempoolSize_bin0 !$TransactionPerDay_bin3) 
0.47,0.63,0.85,0.42,0.47,0.36,and(or($MempoolSize_bin1 $MinningDifficulty_bin2 !$TransactionFee_bin1) !$BlockSize_bin2 !$BlockSize_bin8 !$MempoolSize_bin0 !$TransactionPerDay_bin3) 
0.47,0.63,0.85,0.42,0.47,0.36,or(and(or($MinningDifficulty_bin2 !$TransactionFee_bin1) !$BlockSize_bin2 !$BlockSize_bin8 !$MempoolSize_bin0 !$TransactionPerDay_bin3) $MinningDifficulty_bin2) 
0.44,0.61,0.84,0.42,0.47,0.36,and(or($MempoolCount_bin0 $MinningDifficulty_bin2 !$TransactionFee_bin1) !$BlockSize_bin2 !$BlockSize_bin8 !$MempoolSize_bin0 !$TransactionPerDay_bin3) 
0.44,0.61,0.84,0.42,0.47,0.36,and(or($MinningDifficulty_bin2 $TransactionFee_bin0 !$TransactionFee_bin1) !$BlockSize_bin2 !$BlockSize_bin8 !$MempoolSize_bin0 !$TransactionPerDay_bin3) 
0.44,0.61,0.84,0.42,0.47,0.36,and(or($MinningDifficulty_bin2 !$TransactionFee_bin1) !$BlockSize_bin2 !$BlockSize_bin8 !$HashRate_bin5 !$MempoolSize_bin0 !$TransactionPerDay_bin3) 
