training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.4,0.53,0.88,0.38,0.5,0.8,and(or($TransactionFee_bin3 $TransactionFee_bin5 $TransactionVolume_USD_bin1) !$MempoolCount_bin9 !$MinningDifficulty_bin3) 
0.4,0.53,0.88,0.38,0.5,0.8,and(or($TransactionFee_bin3 $TransactionFee_bin5 $TransactionVolume_USD_bin1) !$MempoolSize_bin9 !$MinningDifficulty_bin3) 
0.42,0.54,0.85,0.38,0.5,0.8,and(or($TransactionFee_bin3 $TransactionFee_bin5 $TransactionVolume_USD_bin1) !$MinningDifficulty_bin3) 
0.48,0.56,0.83,0.0,0.3,-1.0,or($MinningDifficulty_bin7 $TransactionFee_bin3 $TransactionVolume_USD_bin1) 
0.38,0.5,0.81,0.0,0.3,-1.0,or($TransactionFee_bin3 $TransactionVolume_USD_bin1) 
0.35,0.49,0.83,0.0,0.3,-1.0,or(and(!$MempoolCount_bin0 $TransactionVolume_USD_bin1) $TransactionFee_bin3) 
0.35,0.49,0.83,0.0,0.3,-1.0,and(or($TransactionFee_bin3 $TransactionVolume_USD_bin1) !$TransactionFee_bin2) 
0.35,0.49,0.83,0.0,0.3,-1.0,and(or($TransactionFee_bin3 $TransactionVolume_USD_bin1) !$TransactionVolume_USD_bin4) 
0.35,0.49,0.83,0.0,0.3,-1.0,or(and(!$GTrends_bin0 $TransactionFee_bin3) $TransactionVolume_USD_bin1) 
0.35,0.49,0.83,0.0,0.3,-1.0,or(and($TransactionFee_bin3 !$TransactionVolume_USD_bin4) $TransactionVolume_USD_bin1) 
