training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.43,0.54,0.9,0.71,0.47,0.45,and($GTrends_bin0 !$TransactionFee_bin0) 
0.56,0.61,0.88,0.71,0.47,0.45,$GTrends_bin0 
0.42,0.55,0.95,0.43,0.43,0.4,and(or(and($MarketCap_bin0 !$BlockSize_bin8) !$GTrends_bin1) !$TransactionFee_bin0 !$TransactionFee_bin3) 
0.41,0.54,0.95,0.71,0.5,0.48,and(or($BlockSize_bin1 !$TransactionFee_bin0) $GTrends_bin0 !$GTrends_bin1 !$TransactionPerDay_bin7) 
0.37,0.51,0.94,0.71,0.5,0.48,and($GTrends_bin0 !$GTrends_bin1 !$TransactionPerDay_bin7 !$TransactionFee_bin0) 
0.38,0.52,0.96,0.36,0.43,0.38,and(or($MarketCap_bin0 !$GTrends_bin1) !$BlockSize_bin8 !$TransactionFee_bin0 !$TransactionFee_bin3) 
0.43,0.54,0.9,0.71,0.47,0.45,and($GTrends_bin0 !$GTrends_bin1 !$TransactionFee_bin0) 
0.43,0.54,0.9,0.71,0.47,0.45,and(or($TransactionPerDay_bin9 !$TransactionFee_bin0) !$GTrends_bin1) 
0.37,0.51,0.92,0.43,0.43,0.4,and(or($TransactionPerDay_bin9 !$TransactionFee_bin3) $GTrends_bin0 !$TransactionFee_bin0) 
0.37,0.51,0.92,0.43,0.43,0.4,and(or($TransactionPerDay_bin9 !$TransactionFee_bin3) !$GTrends_bin1 !$TransactionFee_bin0) 
