training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.42,0.61,0.75,0.12,0.23,1.0,or(and(!$MinningDifficulty_bin2 $TransactionFee_bin3) $GTrends_bin4) 
0.42,0.61,0.75,0.12,0.23,1.0,or(and($TransactionFee_bin3 !$TransactionVolume_USD_bin5) $GTrends_bin4) 
0.44,0.62,0.76,0.42,0.43,0.85,and(or($GTrends_bin4 $MempoolCount_bin8 $TransactionFee_bin3) !$MinningDifficulty_bin2) 
0.44,0.62,0.76,0.42,0.43,0.85,and(or($GTrends_bin4 $MempoolSize_bin8 $TransactionFee_bin3) !$MinningDifficulty_bin2) 
0.41,0.6,0.75,0.12,0.23,1.0,and(or($GTrends_bin4 $TransactionFee_bin3) !$MinningDifficulty_bin2) 
0.41,0.6,0.75,0.12,0.23,1.0,or(and(!$MempoolCount_bin8 $TransactionFee_bin3) $GTrends_bin4) 
0.41,0.6,0.75,0.12,0.23,1.0,or(and(!$MempoolSize_bin8 $TransactionFee_bin3) $GTrends_bin4) 
0.43,0.61,0.76,0.12,0.23,1.0,and(or(!$GTrends_bin2 !$MinningDifficulty_bin2) or($GTrends_bin4 $TransactionFee_bin3)) 
0.43,0.61,0.76,0.12,0.23,1.0,or(and(or($BlockSize_bin7 !$MinningDifficulty_bin2) $TransactionFee_bin3) $GTrends_bin4) 
0.43,0.61,0.76,0.12,0.23,1.0,or(and(or(!$GTrends_bin2 !$MinningDifficulty_bin2) $TransactionFee_bin3) $GTrends_bin4) 
