training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.49,0.68,0.83,0.43,0.83,0.75,or(and(!$GoldPrice_bin6 !$TransactionFee_bin0 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $TransactionVolume_USD_bin0) 
0.49,0.68,0.83,0.43,0.83,0.75,or(and(!$GoldPrice_bin6 $TransactionFee_bin1 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $TransactionVolume_USD_bin0) 
0.48,0.68,0.86,0.43,0.83,0.75,and(or(and(!$GoldPrice_bin6 !$TransactionFee_bin0 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $TransactionVolume_USD_bin0) !$MinningDifficulty_bin6) 
0.48,0.68,0.86,0.43,0.83,0.75,and(or(and(!$GoldPrice_bin6 $TransactionFee_bin1 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $TransactionVolume_USD_bin0) !$MinningDifficulty_bin6) 
0.48,0.68,0.86,0.43,0.83,0.75,or(and(!$GoldPrice_bin6 !$TransactionFee_bin0 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) and(!$MinningDifficulty_bin6 $TransactionVolume_USD_bin0)) 
0.48,0.68,0.86,0.43,0.83,0.75,or(and(!$GoldPrice_bin6 $TransactionFee_bin1 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) and(!$MinningDifficulty_bin6 $TransactionVolume_USD_bin0)) 
0.49,0.68,0.83,0.43,0.83,0.75,or(and(!$GoldPrice_bin6 !$TransactionFee_bin0 $TransactionFee_bin1 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $TransactionVolume_USD_bin0) 
0.49,0.68,0.83,0.43,0.83,0.75,or(and(!$GoldPrice_bin6 !$TransactionFee_bin0 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) and(!$TransactionPerDay_bin9 $TransactionVolume_USD_bin0)) 
0.49,0.68,0.83,0.43,0.83,0.75,or(and(!$GoldPrice_bin6 !$TransactionFee_bin0 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) and($TransactionFee_bin0 $TransactionVolume_USD_bin0)) 
0.52,0.71,0.87,0.57,0.5,0.25,or(and(!$BlockSize_bin5 !$MempoolCount_bin5 !$MinningDifficulty_bin6 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $MinningDifficulty_bin0) 
