training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.41,0.58,1.0,0.38,0.43,0.46,or(and(!$BlockSize_bin5 !$TransactionPerDay_bin9 $TransactionVolume_USD_bin4) $TransactionVolume_USD_bin1) 
0.41,0.58,1.0,0.38,0.43,0.46,or(and(or(!$MarketCap_bin1 !$BlockSize_bin5) !$TransactionPerDay_bin9 $TransactionVolume_USD_bin4) $TransactionVolume_USD_bin1) 
0.41,0.58,1.0,0.38,0.43,0.46,or(and(or(!$BlockSize_bin5 $MempoolCount_bin8) !$TransactionPerDay_bin9 $TransactionVolume_USD_bin4) $TransactionVolume_USD_bin1) 
0.59,0.67,0.91,0.38,0.43,0.46,or(and(or($MempoolCount_bin8 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin9) $TransactionVolume_USD_bin1) 
0.59,0.67,0.91,0.38,0.43,0.46,or(and(or($MempoolSize_bin8 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin9) $TransactionVolume_USD_bin1) 
0.53,0.63,0.9,0.44,0.47,0.5,or(and(!$TransactionPerDay_bin9 $TransactionVolume_USD_bin4) $BlockSize_bin5 $TransactionVolume_USD_bin1) 
0.53,0.63,0.9,0.44,0.47,0.5,or(and(or($BlockSize_bin5 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin9) $TransactionVolume_USD_bin1) 
0.53,0.63,0.9,0.38,0.43,0.46,or(and(or($MempoolCount_bin9 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin9) $TransactionVolume_USD_bin1) 
0.53,0.63,0.9,0.38,0.43,0.46,or(and(or($MempoolSize_bin9 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin9) $TransactionVolume_USD_bin1) 
0.41,0.54,0.88,0.38,0.43,0.46,and(or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin9) 
