training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program,experiment_dir
0.7,0.88,1.0,0.2,0.37,0.57,and(or(and(!$HashRate_bin4 !$MempoolCount_bin1 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) $TransactionVolume_USD_bin3) !$TransactionFee_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_26/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.7,0.88,1.0,0.2,0.37,0.57,and(or(and(!$HashRate_bin4 !$MempoolSize_bin1 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) $TransactionVolume_USD_bin3) !$TransactionFee_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_26/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.7,0.88,1.0,0.2,0.37,0.57,and(or(and(!$HashRate_bin4 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) $TransactionVolume_USD_bin3) !$MempoolCount_bin1 !$TransactionFee_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_26/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.7,0.88,1.0,0.2,0.37,0.57,and(or(and(!$HashRate_bin4 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) $TransactionVolume_USD_bin3) !$MempoolSize_bin1 !$TransactionFee_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_26/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.7,0.88,1.0,0.2,0.37,0.57,and(or(and(!$MempoolCount_bin1 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) $TransactionVolume_USD_bin3) !$HashRate_bin4 !$TransactionFee_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_26/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.7,0.88,1.0,0.2,0.37,0.57,and(or(and(!$MempoolSize_bin1 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) $TransactionVolume_USD_bin3) !$HashRate_bin4 !$TransactionFee_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_26/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.7,0.88,1.0,0.2,0.37,0.57,and(or(and(!$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) $TransactionVolume_USD_bin3) !$HashRate_bin4 !$MempoolCount_bin1 !$TransactionFee_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_26/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.7,0.88,1.0,0.2,0.37,0.57,and(or(and(!$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) $TransactionVolume_USD_bin3) !$HashRate_bin4 !$MempoolSize_bin1 !$TransactionFee_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_26/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.7,0.88,1.0,0.2,0.37,0.57,and(or(and(!$HashRate_bin4 !$MempoolCount_bin1 !$MempoolSize_bin1 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) $TransactionVolume_USD_bin3) !$TransactionFee_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_26/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.7,0.88,1.0,0.2,0.37,0.57,and(or(and(!$MempoolCount_bin1 !$MempoolSize_bin1 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) $TransactionVolume_USD_bin3) !$HashRate_bin4 !$TransactionFee_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_26/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
