training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
1.0,0.82,0.43,0.13,0.33,0.25,or(and($MempoolSize_bin8 $TransactionPerDay_bin8) $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin4) 
0.67,0.73,0.29,0.19,0.33,0.3,or($TransactionVolume_USD_bin3 $TransactionVolume_USD_bin4) 
1.0,0.68,0.3,0.19,0.37,0.33,or($BlockSize_bin5 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin4) 
1.0,0.68,0.3,0.19,0.37,0.33,or($HashRate_bin2 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin4) 
1.0,0.64,0.27,0.0,0.37,0.0,or($TransactionPerDay_bin8 $TransactionVolume_USD_bin4) 
0.67,0.73,0.29,0.25,0.4,0.4,or($BlockSize_bin9 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin4) 
0.67,0.73,0.29,0.19,0.33,0.3,or($HashRate_bin3 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin4) 
0.67,0.73,0.29,0.13,0.3,0.22,or($MempoolCount_bin6 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin4) 
0.67,0.73,0.29,0.13,0.3,0.22,or($MempoolSize_bin6 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin4) 
0.67,0.73,0.29,0.38,0.4,0.43,or($TransactionFee_bin0 $TransactionVolume_USD_bin3 $TransactionVolume_USD_bin4) 
