training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.57,0.76,0.89,1.0,0.53,0.39,or(and(or($HashRate_bin1 $TransactionPerDay_bin3) !$BlockSize_bin8 $TransactionVolume_USD_bin3) $MarketCap_bin0) 
0.57,0.76,0.89,1.0,0.53,0.39,or(and(or($HashRate_bin1 $TransactionPerDay_bin3) !$BlockSize_bin8 !$TransactionPerDay_bin5 $TransactionVolume_USD_bin3) $MarketCap_bin0) 
0.54,0.74,0.85,1.0,0.43,0.35,or(and(or(!$MarketCap_bin2 $HashRate_bin2) $TransactionVolume_USD_bin3) $MarketCap_bin0) 
0.55,0.75,0.87,1.0,0.5,0.38,or(and(or(!$MarketCap_bin2 $TransactionPerDay_bin3) !$BlockSize_bin8 $TransactionVolume_USD_bin3) $MarketCap_bin0) 
0.55,0.75,0.87,1.0,0.43,0.35,or(and(or(!$MarketCap_bin2 $TransactionPerDay_bin3) !$HashRate_bin3 $TransactionVolume_USD_bin3) $MarketCap_bin0) 
0.55,0.75,0.87,1.0,0.43,0.35,or(and(or(!$MarketCap_bin2 $TransactionPerDay_bin3) !$HashRate_bin7 $TransactionVolume_USD_bin3) $MarketCap_bin0) 
0.55,0.75,0.87,1.0,0.43,0.35,or(and(or(!$MarketCap_bin2 $TransactionPerDay_bin3) !$MinningDifficulty_bin4 $TransactionVolume_USD_bin3) $MarketCap_bin0) 
0.55,0.75,0.87,1.0,0.43,0.35,or(and(or(and(!$MarketCap_bin2 !$HashRate_bin7) $TransactionPerDay_bin3) $TransactionVolume_USD_bin3) $MarketCap_bin0) 
0.55,0.75,0.87,1.0,0.43,0.35,or(and(or(and(!$MarketCap_bin2 !$MinningDifficulty_bin4) $TransactionPerDay_bin3) $TransactionVolume_USD_bin3) $MarketCap_bin0) 
0.55,0.74,0.83,1.0,0.43,0.35,or(and(or(!$MarketCap_bin2 $BlockSize_bin1) $TransactionVolume_USD_bin3) $MarketCap_bin0) 
