training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.47,0.62,1.0,0.0,0.77,-1.0,and(or($MinningDifficulty_bin5 $TransactionFee_bin0) !$MinningDifficulty_bin2) 
0.47,0.62,1.0,0.0,0.77,-1.0,or(and(!$MinningDifficulty_bin2 $TransactionFee_bin0) $MinningDifficulty_bin5) 
0.42,0.58,0.96,0.0,0.77,-1.0,and(or($MinningDifficulty_bin5 $TransactionFee_bin0) !$HashRate_bin3) 
0.42,0.58,0.96,0.0,0.77,-1.0,or(and(!$HashRate_bin3 $TransactionFee_bin0) $MinningDifficulty_bin5) 
0.41,0.57,0.96,0.0,0.77,-1.0,and(or($MinningDifficulty_bin5 $TransactionFee_bin0) !$MempoolCount_bin2) 
0.41,0.57,0.96,0.0,0.77,-1.0,and(or($MinningDifficulty_bin5 $TransactionFee_bin0) !$MempoolSize_bin2) 
0.41,0.57,0.96,0.0,0.77,-1.0,or(and(!$MempoolCount_bin2 $TransactionFee_bin0) $MinningDifficulty_bin5) 
0.41,0.57,0.96,0.0,0.77,-1.0,or(and(!$MempoolSize_bin2 $TransactionFee_bin0) $MinningDifficulty_bin5) 
0.5,0.62,0.94,0.0,0.77,-1.0,or($MinningDifficulty_bin5 $TransactionFee_bin0) 
0.59,0.69,0.97,0.0,0.77,-1.0,and(or($MinningDifficulty_bin5 $TransactionFee_bin0 $TransactionVolume_USD_bin1) !$MinningDifficulty_bin2) 
