training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.8,0.92,1.0,0.7,0.5,0.37,or(and(!$MinningDifficulty_bin0 !$TransactionPerDay_bin8 !$TransactionFee_bin1) $MempoolSize_bin5) 
0.8,0.88,0.89,0.7,0.5,0.37,or(and(!$TransactionPerDay_bin8 !$TransactionFee_bin1) $MempoolSize_bin5) 
0.8,0.88,0.89,0.7,0.57,0.41,or(and(!$TransactionPerDay_bin8 !$TransactionFee_bin1) $TransactionVolume_USD_bin1) 
0.9,0.92,0.9,0.8,0.5,0.38,or(and(!$TransactionPerDay_bin8 !$TransactionFee_bin1) $MempoolSize_bin5 $TransactionVolume_USD_bin1) 
0.7,0.83,0.88,0.6,0.57,0.4,or(and(!$TransactionPerDay_bin8 !$TransactionFee_bin1) $BlockSize_bin0) 
0.8,0.88,0.89,0.7,0.6,0.44,or(and(!$TransactionPerDay_bin7 !$TransactionPerDay_bin8 !$TransactionFee_bin1) $TransactionVolume_USD_bin1) 
0.8,0.88,0.89,0.7,0.57,0.41,or(and(!$TransactionPerDay_bin8 !$TransactionPerDay_bin9 !$TransactionFee_bin1) $TransactionVolume_USD_bin1) 
0.8,0.88,0.89,0.7,0.5,0.37,or(and(!$TransactionPerDay_bin8 $TransactionFee_bin0 !$TransactionFee_bin1) $MempoolSize_bin5) 
0.8,0.88,0.89,0.7,0.57,0.41,or(and(!$TransactionPerDay_bin8 $TransactionFee_bin0 !$TransactionFee_bin1) $TransactionVolume_USD_bin1) 
0.8,0.88,0.89,0.7,0.5,0.37,or(and(!$TransactionPerDay_bin8 !$TransactionFee_bin1) $BlockSize_bin0 $MempoolSize_bin5) 
