training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.43,0.58,0.83,0.0,0.27,-1.0,and(!$HashRate_bin1 !$MinningDifficulty_bin1 !$TransactionPerDay_bin3 $TransactionVolume_USD_bin0) 
0.43,0.58,0.83,0.0,0.27,-1.0,and(!$HashRate_bin1 !$MinningDifficulty_bin1 !$TransactionPerDay_bin3 !$TransactionVolume_USD_bin1) 
0.49,0.62,0.85,0.0,0.23,0.0,and(or($TransactionPerDay_bin2 $TransactionVolume_USD_bin0) !$HashRate_bin1 !$MinningDifficulty_bin1 !$TransactionPerDay_bin3) 
0.43,0.59,0.86,0.0,0.23,0.0,and(or($TransactionPerDay_bin2 $TransactionVolume_USD_bin0) !$HashRate_bin1 !$MinningDifficulty_bin1 !$MinningDifficulty_bin5 !$TransactionPerDay_bin3) 
0.53,0.64,0.86,0.14,0.3,0.6,and(or($TransactionPerDay_bin0 $TransactionPerDay_bin2 $TransactionVolume_USD_bin0) !$HashRate_bin1 !$MinningDifficulty_bin1 !$TransactionPerDay_bin3) 
0.45,0.61,0.89,0.14,0.33,0.75,and(or(!$GTrends_bin1 !$TransactionFee_bin0) or($TransactionPerDay_bin2 $TransactionPerDay_bin3 $TransactionVolume_USD_bin0) !$HashRate_bin1 !$MempoolCount_bin6 !$MinningDifficulty_bin1) 
0.42,0.6,0.89,0.0,0.23,0.0,and(or($MarketCap_bin0 $TransactionPerDay_bin2 $TransactionVolume_USD_bin0) or(!$GTrends_bin1 !$TransactionFee_bin0) !$HashRate_bin1 !$MempoolCount_bin6 !$MinningDifficulty_bin1) 
0.49,0.62,0.85,0.0,0.23,0.0,and(or($HashRate_bin0 $TransactionPerDay_bin2 $TransactionVolume_USD_bin0) !$HashRate_bin1 !$MinningDifficulty_bin1 !$TransactionPerDay_bin3) 
0.49,0.62,0.85,0.0,0.23,0.0,and(or(and(!$MinningDifficulty_bin0 $TransactionPerDay_bin2) $TransactionVolume_USD_bin0) !$HashRate_bin1 !$MinningDifficulty_bin1 !$TransactionPerDay_bin3) 
0.49,0.62,0.85,0.0,0.23,0.0,and(or(and(!$MinningDifficulty_bin0 $TransactionPerDay_bin2) and(!$TransactionPerDay_bin3 $TransactionVolume_USD_bin0)) !$HashRate_bin1 !$MinningDifficulty_bin1) 
