training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.49,0.68,0.67,0.0,0.3,0.0,and(or($MempoolCount_bin0 $MinningDifficulty_bin4 $TransactionVolume_USD_bin3) !$MinningDifficulty_bin5 !$TransactionPerDay_bin8) 
0.45,0.65,0.63,0.0,0.33,-1.0,and(or($MinningDifficulty_bin4 $TransactionVolume_USD_bin3) !$TransactionPerDay_bin8) 
0.49,0.68,0.69,0.0,0.3,0.0,and(or(and(!$MarketCap_bin2 $MinningDifficulty_bin4) $MempoolCount_bin0 $TransactionVolume_USD_bin3) !$MinningDifficulty_bin5 !$TransactionPerDay_bin8) 
0.49,0.68,0.69,0.0,0.3,0.0,and(or(and($GoldPrice_bin0 $MempoolCount_bin0) $MinningDifficulty_bin4 $TransactionVolume_USD_bin3) !$MinningDifficulty_bin5 !$TransactionPerDay_bin8) 
0.49,0.68,0.69,0.0,0.3,0.0,and(or(and(!$GoldPrice_bin1 $MempoolCount_bin0) $MinningDifficulty_bin4 $TransactionVolume_USD_bin3) !$MinningDifficulty_bin5 !$TransactionPerDay_bin8) 
0.49,0.7,0.73,0.0,0.3,0.0,and(or(!$GoldPrice_bin0 $MempoolSize_bin0) or($GoldPrice_bin0 $MinningDifficulty_bin4 $TransactionVolume_USD_bin3) !$MinningDifficulty_bin5 !$TransactionPerDay_bin8) 
0.47,0.67,0.66,0.0,0.3,0.0,and(or(and($MempoolCount_bin0 $MinningDifficulty_bin6) $MinningDifficulty_bin4 $TransactionVolume_USD_bin3) !$MinningDifficulty_bin5) 
0.48,0.68,0.68,0.0,0.3,0.0,and(or(and(!$HashRate_bin4 $MempoolCount_bin0) $MinningDifficulty_bin4 $TransactionVolume_USD_bin3) !$MinningDifficulty_bin5 !$TransactionPerDay_bin8) 
0.48,0.68,0.68,0.0,0.3,0.0,and(or(and(!$HashRate_bin4 $MinningDifficulty_bin4) $MempoolCount_bin0 $TransactionVolume_USD_bin3) !$MinningDifficulty_bin5 !$TransactionPerDay_bin8) 
0.48,0.68,0.68,0.0,0.3,0.0,and(or(and($MempoolCount_bin0 !$TransactionVolume_USD_bin2) $MinningDifficulty_bin4 $TransactionVolume_USD_bin3) !$MinningDifficulty_bin5 !$TransactionPerDay_bin8) 
