training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.66,0.79,0.95,0.82,0.77,0.64,and(or($MarketCap_bin0 $MinningDifficulty_bin0) !$MinningDifficulty_bin2) 
0.66,0.79,0.95,0.82,0.77,0.64,or(and($MarketCap_bin0 !$MinningDifficulty_bin2) $MinningDifficulty_bin0) 
0.61,0.77,0.97,0.82,0.77,0.64,or(and($MarketCap_bin0 !$MinningDifficulty_bin2 !$TransactionPerDay_bin4) $MinningDifficulty_bin0) 
0.61,0.77,0.97,0.82,0.77,0.64,and(or(and($MarketCap_bin0 !$TransactionPerDay_bin4) $MinningDifficulty_bin0) !$MinningDifficulty_bin2) 
0.6,0.77,0.97,0.64,0.77,0.7,or(and($MarketCap_bin0 !$BlockSize_bin8 !$MinningDifficulty_bin2) $MinningDifficulty_bin0) 
0.6,0.77,0.97,0.73,0.73,0.62,or(and($MarketCap_bin0 !$MempoolCount_bin9 !$MinningDifficulty_bin2) $MinningDifficulty_bin0) 
0.6,0.77,0.97,0.73,0.73,0.62,or(and($MarketCap_bin0 !$MempoolSize_bin9 !$MinningDifficulty_bin2) $MinningDifficulty_bin0) 
0.6,0.77,0.97,0.82,0.77,0.64,and(or(and($MarketCap_bin0 !$MinningDifficulty_bin2) $MinningDifficulty_bin0) !$TransactionPerDay_bin4) 
0.6,0.77,0.97,0.82,0.77,0.64,or(and($MarketCap_bin0 !$MinningDifficulty_bin2) and(!$MempoolCount_bin3 $MinningDifficulty_bin0)) 
0.6,0.77,0.97,0.82,0.77,0.64,or(and($MarketCap_bin0 !$MinningDifficulty_bin2) and(!$MempoolSize_bin3 $MinningDifficulty_bin0)) 
