training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.62,0.77,1.0,0.41,0.47,1.0,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin1) !$TransactionVolume_USD_bin4) 
0.62,0.77,1.0,0.41,0.47,1.0,or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$TransactionVolume_USD_bin4) $TransactionVolume_USD_bin0) 
0.62,0.77,1.0,0.37,0.43,1.0,or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin4) $TransactionVolume_USD_bin0) 
0.62,0.77,1.0,0.52,0.53,0.93,or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9 $TransactionVolume_USD_bin0) 
0.62,0.77,1.0,0.41,0.47,1.0,or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$TransactionVolume_USD_bin4) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin1) 
0.62,0.77,1.0,0.41,0.47,1.0,or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$TransactionVolume_USD_bin4) and(!$TransactionPerDay_bin7 $TransactionVolume_USD_bin0)) 
0.62,0.77,1.0,0.41,0.47,1.0,or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin4) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin1) 
0.62,0.77,1.0,0.41,0.47,1.0,or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$TransactionVolume_USD_bin4) and($TransactionFee_bin0 $TransactionVolume_USD_bin3) $TransactionVolume_USD_bin0) 
0.62,0.77,1.0,0.37,0.43,1.0,or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin4) and($TransactionFee_bin0 $TransactionVolume_USD_bin3) $TransactionVolume_USD_bin0) 
0.46,0.68,1.0,0.26,0.33,1.0,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$TransactionVolume_USD_bin4) 
