training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.56,0.67,1.0,0.36,0.57,0.56,or($TransactionFee_bin0 $TransactionFee_bin4) 
0.39,0.54,1.0,0.14,0.5,0.4,$TransactionFee_bin4 
0.39,0.54,1.0,0.14,0.5,0.4,and(!$TransactionFee_bin0 $TransactionFee_bin4) 
0.39,0.54,1.0,0.14,0.5,0.4,and(!$TransactionFee_bin1 $TransactionFee_bin4) 
0.39,0.54,1.0,0.5,0.6,0.58,or($TransactionFee_bin0 $TransactionVolume_USD_bin2) 
0.61,0.67,0.92,0.64,0.47,0.45,and(!$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
0.44,0.54,0.89,0.29,0.53,0.5,or($TransactionPerDay_bin7 $TransactionVolume_USD_bin2) 
0.39,0.5,0.88,0.29,0.47,0.4,or($TransactionFee_bin4 $TransactionVolume_USD_bin3) 
0.39,0.5,0.88,0.36,0.47,0.42,or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin3) 
0.89,0.79,0.84,0.86,0.57,0.52,!$TransactionVolume_USD_bin4 
