training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program,experiment_dir
1.0,1.0,1.0,0.29,0.53,0.5,or(and(or(and(or($TransactionFee_bin1 $TransactionVolume_USD_bin5) !$MempoolCount_bin1 !$TransactionFee_bin2 !$TransactionVolume_USD_bin4) $TransactionFee_bin3) !$BlockSize_bin7 !$TransactionPerDay_bin2 !$TransactionFee_bin4) and($TransactionPerDay_bin4 $TransactionFee_bin4)) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
1.0,1.0,1.0,0.29,0.53,0.5,and(or(and(or(and(or($TransactionFee_bin1 $TransactionVolume_USD_bin5) !$MempoolCount_bin1 !$TransactionFee_bin2 !$TransactionVolume_USD_bin4) $TransactionFee_bin3) !$BlockSize_bin7 !$TransactionFee_bin4) and($TransactionPerDay_bin4 $TransactionFee_bin4)) !$TransactionPerDay_bin2) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
1.0,0.96,0.88,0.36,0.53,0.5,or(and(or(and(or($TransactionFee_bin1 $TransactionVolume_USD_bin5) !$MempoolCount_bin1 !$TransactionFee_bin2) $TransactionFee_bin3) !$BlockSize_bin7 !$TransactionFee_bin4) and($TransactionPerDay_bin4 $TransactionFee_bin4)) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
1.0,1.0,1.0,0.29,0.53,0.5,or(and(or(and(or($TransactionFee_bin1 $TransactionVolume_USD_bin5) !$MempoolCount_bin1 !$TransactionFee_bin2 !$TransactionVolume_USD_bin4) $TransactionFee_bin3) or(!$TransactionPerDay_bin2 $TransactionPerDay_bin9) !$BlockSize_bin7 !$TransactionFee_bin4) and($TransactionPerDay_bin4 $TransactionFee_bin4)) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
1.0,0.96,0.88,0.36,0.5,0.45,or(and(or(and(or($TransactionFee_bin1 $TransactionVolume_USD_bin5) !$MempoolCount_bin1 !$TransactionFee_bin2 !$TransactionVolume_USD_bin4) $TransactionFee_bin3) !$BlockSize_bin7 !$TransactionFee_bin4) $HashRate_bin7) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
1.0,0.96,0.88,0.29,0.5,0.44,or(and(or(and(or($TransactionFee_bin1 $TransactionVolume_USD_bin5) !$TransactionFee_bin2 !$TransactionVolume_USD_bin4) $TransactionFee_bin3) !$BlockSize_bin7 !$TransactionFee_bin4) and($TransactionPerDay_bin4 $TransactionFee_bin4)) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
1.0,0.96,0.88,0.36,0.47,0.42,or(and(or(and(or($TransactionFee_bin1 $TransactionVolume_USD_bin5) !$MempoolCount_bin1 !$TransactionFee_bin2) $TransactionFee_bin3) !$BlockSize_bin7 !$TransactionFee_bin4) $TransactionVolume_USD_bin1) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
1.0,0.96,0.88,0.36,0.47,0.42,or(and(or(and(or($TransactionFee_bin1 $TransactionVolume_USD_bin5) !$MempoolCount_bin1 !$TransactionFee_bin2 !$TransactionVolume_USD_bin4) $TransactionFee_bin3) !$BlockSize_bin7 !$TransactionFee_bin4) $BlockSize_bin2) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
1.0,0.96,0.88,0.29,0.43,0.36,or(and(or(and(or($TransactionFee_bin1 $TransactionVolume_USD_bin5) !$TransactionFee_bin2 !$TransactionVolume_USD_bin4) $TransactionFee_bin3) !$BlockSize_bin7 !$TransactionFee_bin4) $TransactionVolume_USD_bin1) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
1.0,0.96,0.88,0.29,0.43,0.36,or(and(or(and(or($TransactionFee_bin1 $TransactionVolume_USD_bin5) !$MempoolCount_bin1 !$TransactionFee_bin2 !$TransactionVolume_USD_bin4) $TransactionFee_bin3) !$BlockSize_bin7 !$TransactionFee_bin4) $TransactionVolume_USD_bin1) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
1.0,0.96,0.88,0.5,0.47,0.44,and(or(and(or(!$MarketCap_bin2 $TransactionFee_bin3 $TransactionVolume_USD_bin5) !$TransactionFee_bin4 !$TransactionVolume_USD_bin0) $TransactionVolume_USD_bin1) !$BlockSize_bin7 !$MempoolCount_bin4) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
1.0,0.96,0.88,0.43,0.47,0.43,and(or(and(or($MarketCap_bin1 $TransactionFee_bin3 $TransactionVolume_USD_bin5) !$TransactionFee_bin4 !$TransactionVolume_USD_bin0) $TransactionVolume_USD_bin1) !$BlockSize_bin7 !$MempoolCount_bin4) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
1.0,0.96,0.88,0.21,0.43,0.33,and(or(and(!$TransactionFee_bin4 $TransactionVolume_USD_bin5) $BlockSize_bin0 $TransactionFee_bin3 $TransactionVolume_USD_bin1) !$BlockSize_bin7 !$MempoolCount_bin4) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
1.0,0.96,0.88,0.21,0.43,0.33,and(or(and(or($HashRate_bin4 $TransactionFee_bin3 $TransactionVolume_USD_bin5) !$TransactionFee_bin4) $TransactionVolume_USD_bin1) !$BlockSize_bin7 !$MempoolCount_bin4) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
1.0,0.96,0.88,0.21,0.43,0.33,and(or(and(or($TransactionFee_bin3 $TransactionVolume_USD_bin5) !$TransactionFee_bin4) $BlockSize_bin0 $TransactionVolume_USD_bin1) !$BlockSize_bin7 !$MempoolCount_bin4) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
1.0,0.96,0.88,0.21,0.43,0.33,or(and(or($HashRate_bin4 $TransactionFee_bin3 $TransactionVolume_USD_bin5) !$BlockSize_bin7 !$MempoolCount_bin4 !$TransactionFee_bin4 !$TransactionVolume_USD_bin0) $TransactionVolume_USD_bin1) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
1.0,0.96,0.88,0.21,0.43,0.33,or(and(or($HashRate_bin4 $TransactionFee_bin3 $TransactionVolume_USD_bin5) !$BlockSize_bin7 !$MempoolSize_bin4 !$TransactionFee_bin4 !$TransactionVolume_USD_bin0) $TransactionVolume_USD_bin1) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
1.0,0.96,0.88,0.21,0.43,0.33,and(or(and(or($BlockSize_bin0 $TransactionFee_bin3 $TransactionVolume_USD_bin5) !$TransactionFee_bin4) $BlockSize_bin0 $TransactionVolume_USD_bin1) !$BlockSize_bin7 !$MempoolCount_bin4) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
1.0,0.96,0.88,0.21,0.43,0.33,and(or(and(or($BlockSize_bin7 $TransactionFee_bin3 $TransactionVolume_USD_bin5) !$TransactionFee_bin4) $BlockSize_bin0 $TransactionVolume_USD_bin1) !$BlockSize_bin7 !$MempoolCount_bin4) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
