training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.5,0.7,0.79,0.9,0.43,0.36,or($MarketCap_bin0 $HashRate_bin2) 
0.5,0.69,0.78,0.9,0.43,0.36,or($MarketCap_bin0 $MempoolSize_bin7) 
0.5,0.7,0.79,0.6,0.37,0.29,and(or($MarketCap_bin0 $HashRate_bin2) !$MinningDifficulty_bin7) 
0.5,0.7,0.79,0.6,0.5,0.35,and(or($MarketCap_bin0 $HashRate_bin2) !$TransactionVolume_USD_bin6) 
0.5,0.7,0.79,0.9,0.43,0.36,or(and($MarketCap_bin0 !$MarketCap_bin1) $HashRate_bin2) 
0.5,0.7,0.79,0.9,0.43,0.36,or(and($MarketCap_bin0 !$MarketCap_bin2) $HashRate_bin2) 
0.5,0.7,0.79,0.9,0.43,0.36,or(and($MarketCap_bin0 !$MinningDifficulty_bin0) $HashRate_bin2) 
0.5,0.7,0.79,0.6,0.37,0.29,or(and($MarketCap_bin0 !$MinningDifficulty_bin7) $HashRate_bin2) 
0.5,0.7,0.79,0.9,0.43,0.36,or(and($MarketCap_bin0 !$TransactionPerDay_bin3) $HashRate_bin2) 
0.5,0.7,0.79,0.9,0.43,0.36,or(and(!$BlockSize_bin4 $HashRate_bin2) $MarketCap_bin0) 
