training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.43,0.6,0.84,0.28,0.43,0.56,and(!$GTrends_bin2 !$GTrends_bin6 !$HashRate_bin8 !$MempoolCount_bin9 !$MempoolSize_bin3 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2) 
0.43,0.6,0.84,0.28,0.43,0.56,and(!$GTrends_bin2 !$GTrends_bin6 !$HashRate_bin8 !$MempoolSize_bin3 !$MempoolSize_bin9 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2) 
0.48,0.62,0.81,0.56,0.57,0.67,and(!$GTrends_bin2 !$GTrends_bin6 !$MempoolSize_bin3 !$MempoolSize_bin9 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2) 
0.44,0.61,0.84,0.28,0.43,0.56,and(or(!$GTrends_bin6 $TransactionPerDay_bin9) !$GTrends_bin2 !$HashRate_bin8 !$MempoolCount_bin9 !$MempoolSize_bin3 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2) 
0.44,0.61,0.84,0.28,0.43,0.56,and(or(!$GTrends_bin6 $TransactionPerDay_bin9) !$GTrends_bin2 !$HashRate_bin8 !$MempoolSize_bin3 !$MempoolSize_bin9 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2) 
0.43,0.6,0.84,0.28,0.43,0.56,and(or(!$GTrends_bin6 $MinningDifficulty_bin8) !$GTrends_bin2 !$HashRate_bin8 !$MempoolCount_bin9 !$MempoolSize_bin3 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2) 
0.43,0.6,0.84,0.28,0.43,0.56,and(or(!$GTrends_bin6 $MinningDifficulty_bin8) !$GTrends_bin2 !$HashRate_bin8 !$MempoolSize_bin3 !$MempoolSize_bin9 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2) 
0.43,0.6,0.84,0.28,0.43,0.56,and(or(!$MempoolCount_bin9 !$MempoolSize_bin9) !$GTrends_bin2 !$GTrends_bin6 !$HashRate_bin8 !$MempoolSize_bin3 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2) 
0.41,0.57,0.77,0.61,0.6,0.69,and(or($BlockSize_bin7 $GoldPrice_bin0) !$GTrends_bin2 !$MempoolCount_bin9 !$TransactionVolume_USD_bin2) 
0.41,0.57,0.77,0.61,0.6,0.69,and(or($BlockSize_bin7 $GoldPrice_bin0) !$GTrends_bin2 !$MempoolSize_bin9 !$TransactionVolume_USD_bin2) 
