training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program,experiment_dir
0.86,0.91,0.86,0.55,0.57,0.73,and(or(and(!$MempoolSize_bin8 $TransactionFee_bin3) $MarketCap_bin0) !$TransactionFee_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_26/LA_7/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins5TransactionVolume_USDBins7
1.0,0.95,0.88,0.6,0.57,0.71,and(or(and(!$MempoolSize_bin8 $TransactionFee_bin3) $MarketCap_bin0 $TransactionVolume_USD_bin5) or(!$HashRate_bin5 $TransactionFee_bin3) !$TransactionFee_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_26/LA_7/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins5TransactionVolume_USDBins7
0.86,0.91,0.86,0.5,0.53,0.71,and(or(and(!$MempoolSize_bin8 $TransactionFee_bin3) $MarketCap_bin0) !$HashRate_bin5 !$TransactionFee_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_26/LA_7/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins5TransactionVolume_USDBins7
1.0,0.95,0.88,0.55,0.53,0.69,and(or(and(!$MempoolSize_bin8 $TransactionFee_bin3) $MarketCap_bin0 $TransactionVolume_USD_bin5) !$HashRate_bin5 !$TransactionFee_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_26/LA_7/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins5TransactionVolume_USDBins7
0.86,0.91,0.86,0.5,0.53,0.71,and(or(and(!$MempoolSize_bin8 $TransactionFee_bin3) $MarketCap_bin0) !$HashRate_bin1 !$HashRate_bin5 !$TransactionFee_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_26/LA_7/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins5TransactionVolume_USDBins7
0.86,0.95,1.0,0.45,0.5,0.69,and(or(and(!$MempoolSize_bin8 $TransactionFee_bin3) $MarketCap_bin0) !$HashRate_bin3 !$TransactionFee_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_26/LA_7/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins5TransactionVolume_USDBins7
1.0,0.95,0.88,0.5,0.5,0.67,and(or(and(!$MempoolSize_bin8 $TransactionFee_bin3) $MarketCap_bin0 $TransactionVolume_USD_bin5) !$HashRate_bin3 !$TransactionFee_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_26/LA_7/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins5TransactionVolume_USDBins7
0.86,0.91,0.86,0.45,0.5,0.69,and(or(and(!$MempoolSize_bin8 $TransactionFee_bin3) $MarketCap_bin0 $TransactionVolume_USD_bin5) !$HashRate_bin0 !$HashRate_bin3 !$TransactionFee_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_26/LA_7/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins5TransactionVolume_USDBins7
1.0,1.0,1.0,0.45,0.47,0.64,and(or(and(!$MempoolSize_bin8 $TransactionFee_bin3) $MarketCap_bin0 $TransactionVolume_USD_bin5) !$HashRate_bin3 !$HashRate_bin5 !$TransactionFee_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_26/LA_7/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins5TransactionVolume_USDBins7
0.86,0.95,1.0,0.45,0.47,0.64,and(or(and(!$MempoolSize_bin8 $TransactionFee_bin3) $MarketCap_bin0 $TransactionVolume_USD_bin5) !$HashRate_bin1 !$HashRate_bin3 !$HashRate_bin5 !$TransactionFee_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_26/LA_7/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins5TransactionVolume_USDBins7
