training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.5,0.71,1.0,0.13,0.23,0.6,and(or(and(or($MempoolCount_bin0 $TransactionVolume_USD_bin3) !$HashRate_bin9) $TransactionPerDay_bin7) !$MarketCap_bin2) 
0.5,0.71,1.0,0.38,0.43,0.82,and(or(and(or($MempoolCount_bin0 $TransactionVolume_USD_bin3) !$HashRate_bin9) $TransactionPerDay_bin7) !$MempoolCount_bin7) 
0.5,0.71,1.0,0.38,0.43,0.82,and(or(and(or($MempoolCount_bin0 $TransactionVolume_USD_bin3) !$HashRate_bin9) $TransactionPerDay_bin7) !$MempoolSize_bin7) 
0.5,0.71,1.0,0.33,0.4,0.8,or(and(or($MempoolCount_bin0 $TransactionVolume_USD_bin3) !$HashRate_bin9) and(!$MarketCap_bin2 $TransactionPerDay_bin7)) 
0.5,0.71,1.0,0.38,0.43,0.82,or(and(or($MempoolCount_bin0 $TransactionVolume_USD_bin3) !$HashRate_bin9) and(!$BlockSize_bin4 $TransactionPerDay_bin7)) 
0.5,0.71,1.0,0.38,0.43,0.82,or(and(or($MempoolCount_bin0 $TransactionVolume_USD_bin3) !$HashRate_bin9) and(!$MempoolCount_bin7 $TransactionPerDay_bin7)) 
0.5,0.71,1.0,0.38,0.43,0.82,or(and(or($MempoolCount_bin0 $TransactionVolume_USD_bin3) !$HashRate_bin9) and(!$MempoolSize_bin7 $TransactionPerDay_bin7)) 
0.5,0.71,1.0,0.38,0.43,0.82,or(and(or($MempoolCount_bin0 $TransactionVolume_USD_bin3) !$HashRate_bin9) and(!$BlockSize_bin4 $TransactionPerDay_bin7 !$TransactionVolume_USD_bin3)) 
0.5,0.71,1.0,0.13,0.23,0.6,and(or(and(or($MempoolCount_bin0 $TransactionVolume_USD_bin3) !$HashRate_bin9) $TransactionPerDay_bin7) or($MarketCap_bin0 !$MarketCap_bin2)) 
0.5,0.71,1.0,0.33,0.4,0.8,or(and(or(!$MarketCap_bin2 $HashRate_bin9) $TransactionPerDay_bin7) and(or($MempoolCount_bin0 $TransactionVolume_USD_bin3) !$HashRate_bin9)) 
