training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.42,0.56,0.86,0.0,0.13,-1.0,and(or(and(!$HashRate_bin0 $TransactionFee_bin0) $MinningDifficulty_bin4 $TransactionVolume_USD_bin2) !$TransactionPerDay_bin4) 
0.42,0.57,0.88,0.0,0.13,-1.0,and(or(and(!$HashRate_bin0 $TransactionFee_bin0 !$TransactionVolume_USD_bin4) $MinningDifficulty_bin4 $TransactionVolume_USD_bin2) !$TransactionPerDay_bin4) 
0.43,0.58,0.89,0.31,0.33,0.8,and(or(and(!$GoldPrice_bin0 $TransactionFee_bin3) and($MinningDifficulty_bin4 $TransactionFee_bin2) $TransactionFee_bin0) !$HashRate_bin0 !$TransactionPerDay_bin4) 
0.43,0.58,0.89,0.31,0.33,0.8,and(or(and(!$GoldPrice_bin0 $TransactionFee_bin3) and(!$HashRate_bin0 $TransactionFee_bin0) and($MinningDifficulty_bin4 $TransactionFee_bin2)) !$TransactionPerDay_bin4) 
0.43,0.58,0.89,0.31,0.33,0.8,and(or(and(or(and(!$GoldPrice_bin0 $TransactionFee_bin3) $TransactionFee_bin0) !$HashRate_bin0) and($MinningDifficulty_bin4 $TransactionFee_bin2)) !$TransactionPerDay_bin4) 
0.41,0.57,0.89,0.12,0.2,0.75,and(or(and(or($TransactionFee_bin0 $TransactionFee_bin3) !$HashRate_bin0 !$TransactionVolume_USD_bin4) and($MinningDifficulty_bin4 $TransactionFee_bin2)) !$TransactionPerDay_bin4) 
0.41,0.57,0.89,0.12,0.2,0.75,and(or(and(or($TransactionFee_bin0 $TransactionFee_bin3) !$TransactionVolume_USD_bin4) and(!$BlockSize_bin0 $MinningDifficulty_bin4)) !$HashRate_bin0 !$TransactionPerDay_bin4) 
0.43,0.59,0.91,0.31,0.33,0.8,and(or(and(or(and(!$GoldPrice_bin0 $TransactionFee_bin3) and($TransactionFee_bin0 !$TransactionVolume_USD_bin4)) !$HashRate_bin0) and($MinningDifficulty_bin4 $TransactionFee_bin2)) !$TransactionPerDay_bin4) 
0.37,0.52,0.83,0.23,0.3,0.86,or(and(or($HashRate_bin5 $TransactionFee_bin3) !$TransactionVolume_USD_bin4) $MinningDifficulty_bin4) 
0.45,0.6,0.93,0.12,0.2,0.75,and(or(and(or(and(!$GoldPrice_bin0 $TransactionFee_bin3) $TransactionFee_bin0) !$HashRate_bin0 !$TransactionVolume_USD_bin4) $MinningDifficulty_bin4 $TransactionVolume_USD_bin2) !$BlockSize_bin0 !$TransactionPerDay_bin4) 
