training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.88,0.96,1.0,0.4,0.43,0.62,or(and(or(!$TransactionPerDay_bin2 !$TransactionVolume_USD_bin0) !$TransactionPerDay_bin4 !$TransactionFee_bin0 !$TransactionVolume_USD_bin2) and($TransactionPerDay_bin7 $TransactionVolume_USD_bin5) $TransactionPerDay_bin9) 
0.75,0.91,1.0,0.45,0.47,0.64,and(!$TransactionPerDay_bin4 !$TransactionFee_bin0 !$TransactionVolume_USD_bin2) 
0.75,0.91,1.0,0.35,0.4,0.58,and(!$TransactionPerDay_bin2 !$TransactionPerDay_bin4 !$TransactionFee_bin0 !$TransactionVolume_USD_bin2) 
0.75,0.91,1.0,0.35,0.47,0.7,and(!$TransactionPerDay_bin4 !$TransactionPerDay_bin9 !$TransactionFee_bin0 !$TransactionVolume_USD_bin2) 
0.75,0.91,1.0,0.4,0.43,0.62,and(!$TransactionPerDay_bin4 !$TransactionFee_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2) 
0.75,0.91,1.0,0.45,0.47,0.64,or(and(!$TransactionPerDay_bin4 !$TransactionFee_bin0 !$TransactionVolume_USD_bin2) $TransactionPerDay_bin9) 
0.88,0.91,0.88,0.4,0.43,0.62,or(and(!$TransactionPerDay_bin2 !$TransactionPerDay_bin4 !$TransactionFee_bin0 !$TransactionVolume_USD_bin2) $TransactionPerDay_bin7) 
0.75,0.91,1.0,0.25,0.4,0.63,and(!$TransactionPerDay_bin2 !$TransactionPerDay_bin4 !$TransactionPerDay_bin8 !$TransactionFee_bin0 !$TransactionVolume_USD_bin2) 
0.75,0.91,1.0,0.25,0.4,0.63,and(!$TransactionPerDay_bin2 !$TransactionPerDay_bin4 !$TransactionPerDay_bin9 !$TransactionFee_bin0 !$TransactionVolume_USD_bin2) 
0.75,0.91,1.0,0.3,0.37,0.55,and(!$TransactionPerDay_bin2 !$TransactionPerDay_bin4 !$TransactionFee_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2) 
