training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.48,0.68,0.78,0.89,0.37,0.31,or(and($GoldPrice_bin1 !$MinningDifficulty_bin1 !$TransactionVolume_USD_bin2 $TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin6) $MarketCap_bin0) 
0.49,0.67,0.75,0.89,0.37,0.31,or(and($GoldPrice_bin1 !$TransactionVolume_USD_bin2 $TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin6) $MarketCap_bin0) 
0.57,0.72,0.81,0.89,0.47,0.35,and(or(and($GoldPrice_bin1 !$MinningDifficulty_bin4 !$TransactionPerDay_bin2 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) $MarketCap_bin0) !$HashRate_bin3 !$MinningDifficulty_bin1) 
0.55,0.69,0.76,0.67,0.63,0.43,and(or($MarketCap_bin0 $GoldPrice_bin1) !$HashRate_bin3 !$MinningDifficulty_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) 
0.49,0.68,0.78,0.89,0.47,0.35,and(or(and($GoldPrice_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $MarketCap_bin0) !$HashRate_bin3 !$MinningDifficulty_bin1) 
0.57,0.71,0.78,0.89,0.47,0.35,and(or(and($GoldPrice_bin1 !$TransactionPerDay_bin2 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) $MarketCap_bin0) !$HashRate_bin3 !$MinningDifficulty_bin1) 
0.51,0.68,0.76,0.89,0.33,0.3,or(and(or($GoldPrice_bin1 $HashRate_bin8) !$TransactionVolume_USD_bin2 $TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin6) $MarketCap_bin0) 
0.52,0.71,0.82,0.89,0.47,0.35,and(or(and($GoldPrice_bin1 !$TransactionPerDay_bin2 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $MarketCap_bin0) or(!$MarketCap_bin2 !$MinningDifficulty_bin1) !$HashRate_bin3) 
0.48,0.68,0.78,0.89,0.37,0.31,or(and(or($MarketCap_bin0 $GoldPrice_bin1) !$MinningDifficulty_bin1 !$TransactionVolume_USD_bin2 $TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin6) $MarketCap_bin0) 
0.54,0.71,0.8,0.89,0.47,0.35,and(or(and($GoldPrice_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $MarketCap_bin0) or(!$MarketCap_bin2 !$MinningDifficulty_bin1) !$HashRate_bin3) 
