training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.53,0.59,1.0,0.68,0.6,0.68,and(!$TransactionFee_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.74,0.77,1.0,0.68,0.6,0.68,and(!$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) 
0.47,0.55,1.0,0.58,0.6,0.73,and(!$TransactionFee_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) 
0.63,0.68,1.0,0.53,0.63,0.83,and(!$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.84,0.82,0.94,0.79,0.6,0.65,and(!$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.79,0.77,0.94,0.74,0.53,0.61,and(!$TransactionPerDay_bin7 !$TransactionVolume_USD_bin4) 
0.84,0.82,0.94,0.79,0.67,0.71,and(!$TransactionPerDay_bin9 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.84,0.82,0.94,0.42,0.47,0.62,and(!$TransactionFee_bin3 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.84,0.82,0.94,0.79,0.6,0.65,or(and(!$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) $TransactionPerDay_bin8) 
0.84,0.82,0.94,0.79,0.6,0.65,or(and(!$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) $TransactionFee_bin0) 
