training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.48,0.65,0.91,0.78,0.47,0.33,and(!$BlockSize_bin6 !$MempoolSize_bin5 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4 !$TransactionPerDay_bin2 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin5) 
0.45,0.63,0.91,0.78,0.47,0.33,and(!$MempoolSize_bin5 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4 !$TransactionPerDay_bin2 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin5) 
0.46,0.64,0.93,0.78,0.47,0.33,and(!$BlockSize_bin6 !$MempoolCount_bin9 !$MempoolSize_bin5 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4 !$TransactionPerDay_bin2 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin5) 
0.44,0.63,0.91,0.78,0.47,0.33,and(!$MempoolSize_bin5 !$MinningDifficulty_bin0 !$MinningDifficulty_bin3 !$TransactionPerDay_bin2 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.45,0.64,0.92,0.78,0.47,0.33,and(or(!$MempoolCount_bin6 $TransactionPerDay_bin9) !$MempoolCount_bin5 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4 !$TransactionPerDay_bin2 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin5) 
0.49,0.64,0.88,0.78,0.47,0.33,and(!$MempoolCount_bin5 !$MinningDifficulty_bin0 !$TransactionPerDay_bin2 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.49,0.64,0.88,0.78,0.47,0.33,and(!$MempoolSize_bin5 !$MinningDifficulty_bin0 !$TransactionPerDay_bin2 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.54,0.67,0.88,0.78,0.47,0.33,and(!$BlockSize_bin6 !$MempoolSize_bin5 !$MinningDifficulty_bin0 !$TransactionPerDay_bin2 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin5) 
0.54,0.67,0.88,0.78,0.47,0.33,and(!$MempoolSize_bin5 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4 !$TransactionPerDay_bin2 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin5) 
0.45,0.62,0.88,1.0,0.3,0.3,and(!$BlockSize_bin6 !$MempoolSize_bin5 !$MinningDifficulty_bin0 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
